Date,BlockShape,Color,Region,QuantitySold,Revenue
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,East,0.0,1.32
2020-01-01,T,Red,South,0.0,1.77
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,13.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,0.17
2020-01-01,I,Purple,South,0.0,2.72
2020-01-01,T,Red,South,0.0,1.16
2020-01-01,T,Red,South,0.0,7.0
2020-01-01,T,Red,North,0.0,6.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,I,Purple,North,0.0,3.22
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,8.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,I,Purple,North,0.0,19.81
2020-01-01,T,Red,South,0.0,6.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,South,0.0,6.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,0.72
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,South,0.0,31.95
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,I,Purple,North,0.0,0.17
2020-01-01,T,Red,North,0.0,14.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,North,1.0,177.34
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,0.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,North,0.0,6.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,West,0.0,0.16
2020-01-01,T,Red,South,0.0,4.08
2020-01-01,I,Purple,East,0.0,0.4
2020-01-01,T,Red,North,0.0,2.66
2020-01-01,I,Purple,West,0.0,3.0
2020-01-01,T,Red,South,0.0,0.34
2020-01-01,T,Red,South,0.0,7.43
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,West,0.0,4.59
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,West,0.0,8.67
2020-01-01,I,Purple,South,0.0,5.44
2020-01-01,I,Purple,South,0.0,1.36
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,0.0
2020-01-01,I,Purple,West,0.0,53.69
2020-01-01,I,Purple,North,0.0,1.14
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.67
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,11.0
2020-01-01,T,Red,North,0.0,6.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,0.42
2020-01-01,I,Purple,South,0.0,2.25
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,West,0.0,1.87
2020-01-01,I,Purple,West,0.0,0.51
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,West,0.0,11.01
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,7.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,6.37
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,L,Blue,North,0.0,1.0
2020-01-01,L,Blue,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,West,0.0,11.32
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,I,Purple,East,0.0,1.0
2020-01-01,T,Red,North,0.0,0.72
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,11.0
2020-01-01,I,Purple,East,0.0,1.0
2020-01-01,I,Purple,North,0.0,1.0
2020-01-01,I,Purple,West,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,West,0.0,7.3
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,I,Purple,East,0.0,0.34
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,6.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,West,0.0,11.42
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,23.42
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,West,0.0,4.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,East,0.0,0.0
2020-01-01,T,Red,East,0.0,17.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,21.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,I,Purple,North,0.0,16.02
2020-01-01,T,Red,North,0.0,6.0
2020-01-01,T,Red,North,0.0,0.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,22.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,I,Purple,North,0.0,6.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,East,1.0,137.63
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,West,0.0,11.0
2020-01-01,T,Red,West,0.0,6.23
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,East,0.0,0.16
2020-01-01,T,Red,North,0.0,0.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,8.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,12.0
2020-01-01,T,Red,North,0.0,10.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,25.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,4.49
2020-01-01,T,Red,East,-1.0,-1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,I,Purple,South,0.0,1.0
2020-01-01,I,Purple,South,0.0,14.09
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,0.33
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,0.17
2020-01-01,I,Purple,South,0.0,114.53
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,L,Blue,East,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,West,0.0,31.94
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,West,0.0,7.78
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,West,1.0,182.9
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,10.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,South,1.0,220.53
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,53.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,6.0
2020-01-01,I,Purple,South,0.0,18.55
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.17
2020-01-01,T,Red,East,0.0,21.0
2020-01-01,I,Purple,South,0.0,5.06
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,South,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,8.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,East,0.0,43.11
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,7.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,East,0.0,7.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,0.17
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,10.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,8.0
2020-01-01,T,Red,North,0.0,41.0
2020-01-01,T,Red,North,0.0,3.34
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,I,Purple,North,0.0,9.11
2020-01-01,T,Red,East,0.0,0.57
2020-01-01,I,Purple,South,0.0,62.0
2020-01-01,I,Purple,South,0.0,14.67
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.99
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,North,1.0,147.17999999999998
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,L,Blue,East,0.0,4.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,10.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,L,Blue,North,0.0,7.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,9.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,North,0.0,34.05
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,L,Blue,West,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,2.08
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,I,Purple,North,0.0,0.16
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,South,0.0,3.3600000000000003
2020-01-01,L,Blue,West,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,I,Purple,South,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,West,0.0,4.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.41
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,11.0
2020-01-01,L,Blue,South,0.0,1.0
2020-01-01,T,Red,East,0.0,11.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,3.3
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,South,0.0,13.67
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,30.98
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,-1.0,-1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,11.0
2020-01-01,I,Purple,South,0.0,15.02
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,I,Purple,South,0.0,54.13
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,L,Blue,North,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,South,0.0,4.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,2.48
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,I,Purple,North,0.0,2.04
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,6.0
2020-01-01,T,Red,South,0.0,0.25
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,6.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,West,0.0,8.809999999999999
2020-01-01,I,Purple,East,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,East,0.0,6.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,-1.0,-1.0
2020-01-01,I,Purple,West,1.0,139.13
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,5.38
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,10.3
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,3.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,I,Purple,North,1.0,220.09
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,I,Purple,South,0.0,6.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,8.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,South,0.0,3.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,I,Purple,North,0.0,3.4
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,L,Blue,North,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,L,Blue,East,0.0,7.0
2020-01-01,L,Blue,South,0.0,4.83
2020-01-01,L,Blue,East,0.0,3.0
2020-01-01,I,Purple,West,0.0,3.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,South,0.0,10.0
2020-01-01,T,Red,South,0.0,10.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,18.0
2020-01-01,T,Red,North,0.0,13.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,4.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,5.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,3.0
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,T,Red,South,0.0,2.0
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,East,0.0,0.25
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,South,0.0,5.0
2020-01-01,I,Purple,West,0.0,11.71
2020-01-01,I,Purple,South,0.0,4.33
2020-01-01,T,Red,North,0.0,0.17
2020-01-01,I,Purple,West,0.0,5.44
2020-01-01,T,Red,East,0.0,1.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,North,0.0,38.46
2020-01-01,T,Red,West,0.0,1.0
2020-01-01,T,Red,North,0.0,0.08
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,I,Purple,West,0.0,113.44
2020-01-01,I,Purple,North,0.0,45.4
2020-01-01,I,Purple,East,0.0,116.68
2020-01-01,I,Purple,North,0.0,24.82
2020-01-01,I,Purple,North,0.0,33.97
2020-01-01,T,Red,East,0.0,1.07
2020-01-01,T,Red,East,0.0,7.0
2020-01-01,I,Purple,East,0.0,17.490000000000002
2020-01-01,L,Blue,North,0.0,0.0
2020-01-01,T,Red,North,0.0,21.080000000000002
2020-01-01,T,Red,North,0.0,13.870000000000001
2020-01-01,T,Red,South,0.0,23.0
2020-01-01,T,Red,North,0.0,10.21
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,North,1.0,149.69
2020-01-01,T,Red,West,0.0,0.17
2020-01-01,I,Purple,North,0.0,121.07
2020-01-01,T,Red,West,0.0,51.78
2020-01-01,T,Red,South,0.0,23.46
2020-01-01,I,Purple,South,0.0,6.890000000000001
2020-01-01,T,Red,South,0.0,1.08
2020-01-01,T,Red,South,0.0,1.0
2020-01-01,I,Purple,North,0.0,85.32
2020-01-01,I,Purple,South,3.0,465.6
2020-01-01,I,Purple,North,1.0,155.32
2020-01-01,I,Purple,North,0.0,80.94
2020-01-01,T,Red,West,0.0,1.32
2020-01-01,T,Red,West,0.0,0.16
2020-01-01,I,Purple,East,1.0,167.66
2020-01-01,I,Purple,North,0.0,23.85
2020-01-01,I,Purple,East,0.0,6.55
2020-01-01,T,Red,East,0.0,7.29
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,East,0.0,2.4
2020-01-01,T,Red,West,0.0,24.18
2020-01-01,T,Red,South,0.0,22.15
2020-01-01,T,Red,North,0.0,2.0
2020-01-01,T,Red,East,0.0,1.82
2020-01-01,I,Purple,North,0.0,18.5
2020-01-01,I,Purple,East,0.0,60.46
2020-01-01,T,Red,West,0.0,12.9
2020-01-01,T,Red,West,0.0,5.0
2020-01-01,T,Red,East,0.0,5.0
2020-01-01,I,Purple,South,0.0,93.6
2020-01-01,I,Purple,South,0.0,57.16
2020-01-01,T,Red,West,0.0,0.0
2020-01-01,T,Red,North,0.0,1.0
2020-01-01,I,Purple,West,0.0,20.09
2020-01-01,T,Red,West,0.0,6.0
2020-01-01,T,Red,West,0.0,13.58
2020-01-01,L,Blue,West,0.0,33.5
2020-01-01,T,Red,West,0.0,40.76
2020-01-01,I,Purple,East,0.0,3.07
2020-01-01,T,Red,West,0.0,2.0
2020-01-01,I,Purple,North,0.0,16.22
2020-01-01,T,Red,North,0.0,26.04
2020-01-01,I,Purple,West,0.0,21.72
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,T,Red,East,0.0,3.0
2020-01-01,I,Purple,West,0.0,5.16
2020-01-01,T,Red,South,0.0,19.0
2020-01-01,T,Red,East,0.0,2.0
2020-01-01,T,Red,West,0.0,1.15
2020-01-01,I,Purple,North,0.0,102.6
2020-01-01,T,Red,East,0.0,1.6600000000000001
2020-01-01,T,Red,West,0.0,2.33
2020-01-01,I,Purple,East,0.0,19.89
2020-01-01,T,Red,West,0.0,1.0
